age,Graduated,marital,Profession,defaulter,loan,CustGender,state,Transaction mount,CustAccountBalance,Annual Income,Spending Score (1-100),Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Atm Used PM,Credit Card PM,credit card repayment in days,Credit_Limit,Work_Experience,Spending_Score,Family_Size
35,Yes,married,Doctor,no,no,M,California,56,395208.93,96,65,own,little,moderate,18436,47,repairs,6,3,81,11656,13,Low,2
42,Yes,divorced,Healthcare,unknown,no,M,California,101,16020.45,100,89,own,little,moderate,17000,43,Home Appliances,3,3,19,10557,10,Average,3
35,Yes,divorced,Artist,no,no,M,California,86,368480.39,112,84,own,rich,NA,12399,49,car,6,7,100,24064,11,Average,3
51,Yes,married,Healthcare,no,no,M,California,70,342.98,97,60,own,little,moderate,6532,52,education,6,2,33,18869,12,Average,6
48,No,married,Doctor,no,no,M,California,50,775933.42,79,42,rent,moderate,moderate,14433,14,car,5,4,40,11797,7,Low,2
50,No,divorced,Engineer,no,no,F,California,82,190980.13,82,40,own,NA,moderate,12752,13,car,1,3,26,19697,,Average,3
35,Yes,married,Healthcare,unknown,unknown,F,California,71,20.68,80,57,free,rich,moderate,14055,51,business,2,2,36,7714,9,Low,3
45,Yes,married,Artist,unknown,no,M,California,59,1026.95,76,59,own,quite rich,NA,13201,29,Home Appliances,6,5,6,7529,8,Low,2
46,No,divorced,Healthcare,no,unknown,F,California,48,0.24,71,29,own,NA,NA,10808,12,car,0,2,19,3904,10,Low,3
29,Yes,married,Artist,unknown,unknown,M,California,64,50439.98,110,50,own,little,moderate,9901,30,education,7,3,95,21477,,Low,5
39,Yes,married,Artist,no,no,M,California,71,16880.94,114,60,own,little,little,2750,39,education,3,3,40,20410,,Average,3
34,Yes,married,Marketing,no,no,M,Colorado,74,59581.06,98,69,own,little,moderate,15269,46,business,7,1,40,14590,12,Low,6
37,Yes,married,Entertainment,no,no,M,Colorado,74,42631.97,100,77,own,NA,NA,14466,56,car,4,3,80,19494,13,Average,5
26,Yes,single,Artist,no,no,M,Colorado,72,27021.05,94,62,own,NA,NA,15576,38,Home loan,4,1,57,7915,11,Low,3
52,No,married,Engineer,no,no,M,Colorado,53,33797.92,69,38,own,little,rich,12656,48,Home loan,3,3,43,2193,3,Low,2
42,Yes,married,Doctor,no,no,M,Colorado,112,225590.29,123,85,own,quite rich,NA,9222,59,Home loan,10,5,6,24341,,High,6
44,Yes,divorced,Artist,unknown,no,M,Colorado,79,120559.08,93,61,own,moderate,NA,13928,24,Home loan,4,8,23,9480,12,Low,1
55,Yes,married,Lawyer,unknown,no,M,Colorado,118,10707.18,130,70,own,NA,little,17559,49,car,6,0,0,29202,14,High,5
41,No,married,Entertainment,no,no,F,Colorado,34,14075.25,69,32,own,little,NA,3823,43,Home loan,1,3,81,4987,4,Low,6
53,Yes,married,Artist,no,no,F,Colorado,54,14457.69,96,65,rent,NA,NA,14992,30,car,2,1,69,15675,14,Low,3
39,No,married,Healthcare,no,no,F,Colorado,39,443372.83,74,46,own,NA,moderate,4698,58,car,0,3,1,3041,7,Low,6
40,Yes,married,Doctor,no,no,F,Colorado,84,711106.11,118,73,own,little,NA,7345,32,education,2,3,16,24385,14,Average,4
42,Yes,married,Artist,no,no,M,Colorado,91,25181.79,113,61,rent,little,moderate,3637,31,Home Appliances,5,3,20,21889,12,Average,2
29,Yes,divorced,Entertainment,no,no,M,Colorado,85,846052.44,106,80,own,little,little,8073,28,Home loan,2,0,27,20724,12,Low,2
30,No,divorced,Entertainment,no,no,M,Colorado,53,20643.59,69,3,own,NA,NA,11515,7,Home Appliances,4,2,40,4640,0,Low,2
41,Yes,married,Artist,no,no,M,Colorado,72,549695.74,102,57,own,NA,moderate,11041,33,car,5,2,16,22279,14,Low,4
30,Yes,divorced,Artist,no,no,F,Colorado,71,9687.31,98,72,own,little,little,1810,3,car,0,2,9,15913,11,Low,3
52,Yes,married,,no,no,F,Colorado,83,41268.37,90,76,own,little,moderate,2294,20,Home Appliances,0,0,21,18660,,Average,5
41,No,married,Entertainment,no,no,M,Colorado,49,71648.02,50,50,free,NA,NA,16535,35,Home Appliances,5,1,55,1826,4,Low,3
34,Yes,divorced,Artist,no,no,M,Connecticut,107,687779.62,101,78,own,little,moderate,14794,58,car,3,3,30,24844,12,Average,3
40,Yes,single,Lawyer,no,no,F,Connecticut,113,174.95,146,90,free,little,moderate,8419,20,car,3,1,32,30594,13,High,3
34,Yes,married,Healthcare,no,no,M,Connecticut,75,259701.08,84,50,own,little,moderate,2640,57,business,3,3,36,10234,7,Low,5
42,Yes,married,Engineer,no,no,M,Connecticut,92,7062.45,112,77,free,little,moderate,1574,47,Home Appliances,6,2,31,21330,12,Average,4
35,Yes,married,Doctor,no,yes,M,Delaware,66,1049.61,101,55,own,little,little,14346,6,car,6,3,4,21920,12,Low,3
28,Yes,married,Doctor,no,no,M,District of Columbia,51,57478.65,75,51,own,little,little,12601,42,domestic appliances,3,0,46,3902,,Low,3
29,Yes,divorced,Artist,no,no,M,Florida,90,20227.44,105,75,own,little,little,8577,28,car,2,3,95,24853,14,Average,1
50,Yes,divorced,Artist,unknown,no,M,Florida,95,49245.67,100,86,own,little,moderate,5364,18,car,4,3,6,11779,11,Average,2
56,Yes,divorced,Entertainment,no,no,M,Florida,88,11153.07,122,90,own,quite rich,NA,11990,57,domestic appliances,3,7,73,20983,11,Average,1
48,No,divorced,Entertainment,no,no,M,Florida,35,24490.24,71,4,rent,little,NA,3693,15,Home Appliances,4,1,64,1816,7,Low,1
29,No,single,Marketing,no,no,F,Florida,61,93.5,76,25,own,little,little,12245,9,vacation/others,2,2,14,18472,8,Low,2
42,Yes,married,Artist,no,no,M,Florida,70,38241.99,105,63,own,little,little,9052,42,Home Appliances,3,0,16,22510,10,Average,6
51,No,married,Artist,no,no,M,Florida,41,10944.94,72,36,own,little,NA,14868,21,car,4,2,10,2404,,Low,6
29,Yes,single,Doctor,no,no,M,Florida,71,118276.4,104,60,own,little,rich,17243,11,Home Appliances,2,2,72,22758,13,Low,3
41,No,single,Healthcare,no,no,F,Florida,35,237994.2,86,22,free,little,little,18446,2,Home loan,0,2,40,8404,10,Low,2
28,Yes,single,Entertainment,no,no,M,Florida,77,14024.88,101,80,own,little,little,17944,12,car,2,1,97,23103,11,Low,1
34,No,married,Healthcare,no,no,M,Florida,60,15461.63,57,41,own,little,NA,7421,8,Home loan,4,2,96,2725,0,Low,2
31,No,married,Healthcare,no,no,M,Florida,30,4682213.6,62,20,own,little,little,1677,29,car,3,2,16,3039,4,Low,4
47,No,married,Lawyer,no,no,M,Florida,59,65966.09,79,50,own,little,little,13913,55,car,5,2,21,9834,8,Average,5
40,No,married,Healthcare,unknown,no,M,Florida,52,58.83,66,25,rent,little,NA,12826,20,business,7,2,80,1556,3,Low,5
31,No,married,Engineer,no,no,M,Florida,57,16462.07,70,44,own,NA,little,8656,55,car,5,0,14,2832,7,Low,6
39,Yes,married,Artist,no,no,M,Florida,91,7666.58,116,67,rent,NA,moderate,5507,14,business,6,2,94,24640,10,Average,6
52,No,married,Healthcare,unknown,yes,M,Florida,42,182693.17,52,42,own,quite rich,NA,8156,3,business,10,7,50,2037,0,Low,4
50,Yes,married,Artist,unknown,no,M,Florida,74,,105,52,own,little,little,13715,30,car,3,1,22,20445,13,Low,5
36,No,married,Healthcare,no,no,M,Florida,35,12747.61,66,29,own,little,little,8713,39,business,6,1,27,4306,,Low,5
56,,married,Lawyer,unknown,no,M,Florida,91,11852.45,124,,own,NA,moderate,1661,43,Home Appliances,4,0,90,20655,14,High,6
35,Yes,married,Artist,no,no,M,Florida,100,4278.85,91,61,own,little,rich,6878,21,Home Appliances,3,2,20,10327,10,Average,3
29,Yes,single,Engineer,no,no,M,Florida,103,87777.56,113,74,own,little,little,8165,38,car,3,2,97,23263,12,Average,1
29,No,married,Healthcare,no,yes,F,Florida,46,0,75,42,own,NA,NA,1789,51,Home Appliances,1,1,32,4097,6,Low,6
34,Yes,single,Lawyer,no,yes,M,Florida,111,3436.59,132,97,free,little,NA,8185,35,Home loan,4,1,77,29584,11,High,3
29,Yes,married,Lawyer,no,yes,M,Florida,105,23116.1,132,89,own,little,little,9456,53,car,3,2,81,30801,14,High,4
50,No,married,Artist,unknown,no,M,Florida,52,11953.2,62,24,own,little,NA,4499,48,Home Appliances,4,1,72,4192,2,Low,3
39,No,married,Executive,unknown,no,M,Georgia,94,32408.76,90,66,own,little,little,18193,3,Home loan,5,0,57,13833,11,High,4
29,Yes,married,Executive,no,no,F,Georgia,92,3542.11,118,66,own,little,NA,6527,38,car,2,1,31,24563,12,Average,2
41,No,single,Entertainment,no,yes,M,Georgia,108,35680.46,122,67,free,little,NA,4303,24,repairs,4,0,0,23526,,High,2
34,No,married,Engineer,no,no,M,Georgia,58,11461.07,94,53,free,little,NA,13717,40,business,3,2,6,10367,13,Average,4
43,Yes,divorced,Executive,unknown,unknown,M,Georgia,99,6323.4,129,73,own,little,NA,16429,10,Home loan,4,1,81,27579,10,Average,1
48,Yes,divorced,Healthcare,no,no,M,Georgia,80,1216.72,107,79,own,NA,moderate,7310,29,Home loan,2,0,15,22677,11,Low,1
38,Yes,married,Artist,no,no,M,Georgia,94,49134.38,139,78,own,NA,NA,17125,32,car,4,0,78,33505,14,High,5
32,No,single,Doctor,no,no,M,Georgia,46,230627.96,62,23,own,little,NA,18141,46,car,3,0,70,1610,0,Low,2
35,Yes,married,Artist,no,no,M,Georgia,76,8494.53,108,55,own,little,little,4911,52,Home Appliances,5,1,80,20513,12,Low,2
39,No,married,Healthcare,no,no,M,Georgia,56,99316.75,55,48,own,little,little,3556,45,Home Appliances,7,0,47,2195,5,Low,2
47,Yes,married,Artist,no,yes,M,Georgia,66,102274.35,76,61,own,little,little,11899,12,car,7,2,12,19964,8,Low,2
41,Yes,married,Healthcare,no,no,F,Georgia,65,4332.51,95,67,rent,NA,NA,14408,56,car,5,3,38,18833,10,Low,6
41,Yes,married,Doctor,no,no,F,Georgia,94,176664.6,116,73,free,little,NA,2553,37,Home Appliances,5,0,18,20582,14,Average,2
40,Yes,married,Marketing,no,no,M,Georgia,112,2635.19,119,72,own,little,little,7705,53,car,6,2,53,24919,14,High,5
43,No,married,Marketing,no,no,M,Georgia,39,28367.8,68,33,own,little,NA,2550,32,car,6,0,25,3630,2,Low,6
35,Yes,married,Artist,no,no,M,Georgia,107,73.63,124,80,own,moderate,NA,912,6,car,6,5,17,20977,13,High,5
49,Yes,married,Executive,no,no,M,Georgia,99,13284.74,131,75,own,NA,NA,6966,53,education,3,0,78,29591,12,High,5
40,Yes,married,Artist,unknown,no,M,Georgia,54,700.11,73,65,own,little,NA,11505,56,Home loan,3,0,92,2963,9,Low,3
24,Yes,single,Artist,unknown,no,M,Georgia,102,111223.99,118,74,own,little,little,10906,44,car,2,1,55,22292,12,Average,1
49,Yes,married,Doctor,unknown,no,M,Georgia,68,50327.44,97,62,rent,moderate,NA,16438,36,car,6,5,24,8384,14,Low,5
41,Yes,married,Doctor,unknown,no,M,Georgia,60,885.71,94,70,rent,rich,NA,18106,32,car,2,10,48,11313,12,Low,3
44,Yes,married,Artist,no,no,F,Georgia,67,8360.16,100,52,own,little,NA,1713,7,business,3,1,43,9035,13,Low,2
28,Yes,divorced,Artist,no,no,M,Georgia,89,154540.76,104,75,own,little,little,9054,54,Home Appliances,4,0,49,20835,,Average,1
41,Yes,married,Doctor,no,no,M,Guam,75,1595.28,84,67,own,rich,NA,3072,2,Home loan,4,8,85,5716,,Low,2
35,Yes,married,Artist,no,no,M,Hawaii,50,28377.49,71,68,own,little,NA,1461,35,Home loan,5,0,31,3527,9,Low,6
35,Yes,single,Artist,unknown,no,M,Hawaii,89,10259.97,95,70,own,quite rich,NA,10420,30,Home loan,5,8,49,8148,13,Low,3
32,Yes,married,Entertainment,unknown,yes,M,Hawaii,69,24988.35,103,69,own,little,little,14062,46,Home Appliances,4,1,44,21703,12,Low,2
45,Yes,married,Entertainment,no,no,M,Idaho,53,13885.26,74,68,free,little,NA,2777,56,Home loan,4,1,25,1553,8,Low,5
36,Yes,married,Artist,no,no,M,Idaho,69,6646.49,77,64,own,NA,NA,878,24,business,4,3,89,7266,8,Low,2
41,Yes,married,Marketing,no,no,M,Idaho,53,461461.71,109,65,own,little,little,2073,24,Home loan,7,2,14,20427,12,Low,3
40,Yes,single,Entertainment,no,no,M,Illinois,81,4573.28,100,77,own,quite rich,NA,8975,47,Home loan,3,8,4,9149,10,Low,2
41,No,single,Executive,no,no,M,Illinois,107,89999.88,104,79,rent,little,rich,14711,55,car,4,3,74,20079,11,High,1
43,Yes,single,Lawyer,unknown,no,M,Illinois,124,17630.62,150,93,free,moderate,little,11561,38,business,7,6,14,27885,14,High,2
38,Yes,married,Entertainment,unknown,no,M,Illinois,60,27295.7,93,60,free,NA,NA,6657,28,domestic appliances,5,1,24,5005,12,Low,6
28,Yes,married,Engineer,unknown,no,M,Illinois,78,37286.4,106,55,own,little,little,9493,26,Home loan,7,2,33,22772,11,Low,5
36,Yes,single,Artist,no,no,M,Illinois,82,8336.1,99,80,own,rich,moderate,9422,30,car,4,13,36,5190,11,Low,1
28,No,married,Healthcare,unknown,no,M,Illinois,35,13533.78,76,49,rent,little,little,8268,30,Home Appliances,4,3,32,13280,6,Low,5
35,Yes,married,Doctor,no,no,M,Illinois,87,19992.88,113,70,own,little,NA,15155,9,Home Appliances,3,2,55,21684,,Average,3
56,Yes,married,Marketing,no,no,M,Illinois,51,1154.86,98,70,own,little,little,1925,33,car,4,2,84,7039,11,Low,3
25,No,single,Marketing,no,no,M,Illinois,56,1863.56,61,11,own,NA,NA,7683,39,Home Appliances,3,0,28,1517,3,Low,2
59,Yes,married,Healthcare,no,no,M,Illinois,52,13303.43,84,56,own,little,NA,10355,19,car,3,1,72,6454,10,Low,6
28,No,married,Doctor,unknown,no,M,Illinois,31,14,76,45,own,NA,NA,4364,32,car,7,3,26,5045,,Low,2
56,No,married,Lawyer,unknown,no,M,Illinois,85,2321.85,115,65,own,NA,moderate,16863,36,car,5,0,25,23620,,High,5
33,Yes,single,Engineer,no,no,M,Illinois,127,18474.16,124,89,own,little,NA,8021,17,Home Appliances,2,2,29,21046,13,High,2
36,No,divorced,Artist,no,no,F,Indiana,73,10580.47,102,53,free,little,moderate,16554,20,Home loan,5,0,57,21418,,Average,1
41,Yes,married,Healthcare,no,no,F,Indiana,59,32236.65,108,67,own,little,little,5975,3,education,0,2,28,21167,10,Low,4
35,No,married,Engineer,no,yes,M,Indiana,51,12206.84,50,37,own,NA,moderate,7254,4,business,3,1,76,2698,5,Low,6
24,Yes,single,Engineer,no,no,F,Indiana,81,5524.74,99,61,own,little,moderate,3341,15,business,3,1,96,8758,12,Low,1
35,No,single,Marketing,unknown,yes,M,Indiana,30,3512.33,78,28,free,little,NA,2029,33,car,2,0,35,8494,7,Low,3
32,Yes,divorced,Artist,no,no,M,Indiana,80,11125.53,106,77,free,NA,NA,16464,45,car,3,0,44,24755,10,Average,1
29,No,married,Entertainment,no,no,M,Indiana,42,17191.44,80,39,free,little,little,3511,12,business,5,0,18,5191,7,Low,3
31,Yes,married,Lawyer,unknown,no,F,Indiana,78,22163.75,70,60,own,little,NA,12689,32,Home Appliances,1,3,6,4470,7,Low,2
33,No,married,Healthcare,unknown,no,M,Indiana,56,46664.77,69,21,rent,little,little,4275,40,car,6,3,56,2933,4,Low,6
33,No,married,Healthcare,unknown,no,M,Indiana,47,66286.02,72,42,own,little,moderate,8288,50,car,4,2,46,3493,10,Low,2
42,Yes,married,Engineer,no,no,M,Indiana,78,190632.1,109,55,own,NA,NA,6527,59,Home Appliances,6,0,3,20742,10,Low,5
34,No,married,Healthcare,unknown,no,M,Indiana,44,171781.42,73,43,rent,NA,NA,265,40,car,4,1,6,2988,6,Low,5
29,Yes,married,Executive,no,no,M,Indiana,116,1586508.61,117,87,rent,little,little,7072,14,Home Appliances,4,1,28,20839,13,High,5
38,Yes,married,Artist,no,no,M,Iowa,80,630.32,82,50,own,rich,NA,7505,47,Home loan,5,8,47,8560,7,Low,5
45,No,married,Doctor,unknown,no,M,Iowa,73,122999.24,104,53,own,NA,NA,8738,21,Home loan,6,2,16,20863,12,Average,6
33,No,married,Healthcare,no,no,M,Iowa,54,24429.89,57,47,rent,little,little,18417,2,Home loan,4,3,56,4834,2,Low,5
42,Yes,married,Artist,unknown,no,M,Iowa,90,5818.5,108,78,own,little,little,4805,27,car,4,3,11,24847,,Average,2
36,No,married,,no,no,F,Iowa,65,5344.17,95,50,own,NA,NA,7250,33,car,1,3,70,11926,,Average,6
45,Yes,married,Artist,no,no,M,Iowa,56,17895.06,110,61,own,NA,NA,12526,11,car,7,1,16,20081,13,Low,5
32,No,single,Healthcare,no,no,F,Iowa,40,181828.38,81,28,free,NA,NA,2974,46,Home Appliances,1,1,34,11712,6,Low,2
37,No,married,Lawyer,no,no,M,Kansas,70,30237.34,117,56,own,little,NA,6955,50,Home Appliances,3,2,72,23672,11,High,2
40,Yes,married,Artist,no,no,F,Kansas,77,42209.19,106,53,own,little,little,5393,30,Home Appliances,5,0,59,22477,11,Low,5
26,No,married,Healthcare,no,no,M,Kansas,58,14022.58,69,29,rent,NA,little,864,34,car,6,1,59,3011,2,Low,2
35,No,married,Executive,no,yes,M,Kansas,92,22654.52,92,69,rent,NA,moderate,9037,10,education,3,3,41,18087,11,High,2
35,Yes,married,Lawyer,no,no,M,Kentucky,78,106146.45,110,52,own,little,NA,8570,17,car,6,2,34,24313,14,Low,2
30,No,married,Healthcare,unknown,no,F,Kentucky,60,44652.31,70,20,own,NA,moderate,9455,2,car,0,3,85,3585,7,Low,2
36,Yes,married,Artist,no,no,M,Kentucky,80,38696.2,90,66,own,little,NA,8042,58,Home Appliances,3,3,62,6759,12,Average,4
36,No,married,Doctor,no,no,M,Kentucky,55,30612.5,72,56,own,little,moderate,5063,6,Home loan,3,3,94,3108,9,Average,5
40,Yes,married,Artist,unknown,no,M,Kentucky,73,190081.55,102,54,rent,NA,moderate,1073,6,Home Appliances,3,2,73,20554,12,Low,3
26,No,single,Artist,no,no,M,Kentucky,79,3320.87,81,48,own,rich,NA,5693,54,business,7,12,18,17733,10,Average,3
54,Yes,divorced,Entertainment,unknown,no,M,Kentucky,71,4418.29,97,78,own,little,little,9108,9,business,4,1,65,9201,13,Low,2
51,No,married,Healthcare,no,no,M,Louisiana,35,19523.75,59,34,own,little,moderate,15837,46,vacation/others,3,1,51,4202,4,Low,2
45,No,single,Healthcare,no,yes,M,Louisiana,44,10540.85,90,23,own,moderate,NA,606,24,car,7,8,37,12516,12,Low,3
36,Yes,married,Artist,no,no,F,Louisiana,78,15554.16,71,52,own,little,little,16052,10,car,4,2,12,2341,,Low,2
58,Yes,divorced,Healthcare,no,no,M,Louisiana,87,50379.85,106,60,rent,moderate,little,13433,4,Home loan,6,8,27,23185,12,Low,3
33,Yes,married,Lawyer,no,no,M,Louisiana,91,11891.12,116,71,own,little,little,10587,26,Home loan,6,0,82,21664,12,High,3
50,Yes,married,Artist,unknown,no,M,Louisiana,61,286125.03,104,54,own,little,NA,10019,54,Home loan,6,0,46,24404,10,Low,6
33,No,married,Homemaker,no,yes,M,Louisiana,44,10562.41,65,32,free,quite rich,NA,9644,47,Home Appliances,8,6,74,1624,4,Low,3
31,No,married,Healthcare,no,no,M,Louisiana,38,43577.11,52,39,own,little,little,6451,19,Home Appliances,4,0,66,2308,1,Low,6
34,Yes,single,Artist,no,no,M,Louisiana,82,1449.3,110,78,own,little,moderate,16088,47,car,4,1,26,21207,,Low,3
34,Yes,single,Artist,no,no,M,Louisiana,108,46779.95,100,89,own,little,little,10390,33,Home loan,3,0,91,17495,12,Average,1
30,No,married,Engineer,unknown,no,M,Louisiana,71,253.24,101,58,own,little,little,9506,40,car,7,0,86,23468,10,Average,4
27,No,single,Healthcare,no,no,M,Maine,36,3628.55,66,30,own,little,little,8500,9,Home loan,4,1,22,4120,3,Low,1
30,,married,Artist,no,no,F,Maine,63,102837.49,115,,own,little,little,11719,38,car,3,3,44,22293,14,Average,3
23,No,single,Lawyer,no,no,M,Maine,36,35109.43,76,19,rent,NA,NA,16979,13,Home Appliances,3,1,75,5619,8,Low,1
33,Yes,married,Entertainment,no,yes,M,Maine,60,24177.56,91,64,free,little,little,7663,18,car,3,2,8,18581,14,Low,2
23,No,single,Homemaker,no,no,M,Maryland,52,98906.55,72,1,own,little,little,5360,5,Home loan,3,2,79,2602,8,Low,2
36,,married,Entertainment,no,yes,F,Maryland,52,34627.37,105,,own,little,moderate,10763,21,Home Appliances,3,2,94,21727,14,Average,3
42,Yes,divorced,Artist,no,no,F,Maryland,78,400929.61,91,77,rent,little,NA,17313,39,car,0,0,44,14582,14,Low,3
36,Yes,married,Lawyer,no,no,M,Maryland,74,3076.87,71,68,own,quite rich,NA,7426,15,Home Appliances,7,7,50,4052,7,Low,5
60,No,married,Entertainment,no,unknown,M,Maryland,47,748.56,78,23,own,little,little,9369,58,Home Appliances,3,2,23,10579,10,Low,6
26,No,single,Engineer,no,no,M,Maryland,52,18869.13,87,24,own,moderate,moderate,899,41,Home Appliances,6,8,57,9907,9,Low,2
45,Yes,divorced,Artist,unknown,no,M,Maryland,88,324694.93,101,67,own,little,rich,7973,30,Home Appliances,3,1,98,22183,14,Low,3
32,No,married,Engineer,no,no,M,Maryland,66,397.01,76,55,own,little,moderate,16825,40,Home Appliances,6,3,97,18242,,Average,3
37,Yes,married,Executive,no,no,F,Maryland,74,4627.53,71,67,own,little,moderate,13850,23,education,3,0,33,3163,10,Low,5
40,Yes,married,Artist,unknown,no,M,Maryland,55,52133.97,110,54,free,NA,NA,16699,38,car,5,2,72,24901,11,Low,6
36,No,single,Executive,no,yes,M,Maryland,99,864029.42,113,78,own,NA,NA,17316,58,car,4,2,73,23248,12,High,1
35,Yes,married,Artist,no,no,M,Massachusetts,99,28703.4,105,72,own,little,NA,9173,14,car,7,1,13,20758,,Average,4
45,Yes,single,Artist,unknown,no,M,Massachusetts,91,335280.58,104,74,own,NA,NA,9652,40,Home loan,3,0,48,23583,12,Average,2
48,Yes,married,Entertainment,unknown,no,M,Massachusetts,78,95712.74,112,71,own,little,NA,11566,10,car,4,1,84,24335,13,Average,2
36,Yes,married,Lawyer,no,no,F,Massachusetts,52,66931.64,90,61,free,little,little,1404,11,Home loan,1,2,65,6670,11,Low,6
37,Yes,divorced,Artist,no,no,M,Massachusetts,90,19325.52,130,72,free,quite rich,moderate,439,2,car,7,8,35,33367,10,Average,1
36,No,married,Healthcare,unknown,no,M,Massachusetts,34,20215.67,69,22,own,quite rich,little,3160,35,Home loan,7,4,56,4755,4,Low,2
56,Yes,divorced,Healthcare,no,no,M,Massachusetts,84,58.83,91,70,own,NA,NA,496,4,car,3,3,60,13154,12,Low,1
28,Yes,single,Artist,no,no,F,Massachusetts,83,998.81,91,71,own,little,NA,1986,4,Home loan,0,2,15,19417,13,Low,3
43,Yes,married,Executive,no,yes,M,Massachusetts,114,20706.06,117,80,free,moderate,NA,10246,17,Home Appliances,10,6,33,22441,13,High,4
30,Yes,married,Healthcare,unknown,no,M,Massachusetts,92,272999.79,119,79,own,little,moderate,13241,21,business,6,1,28,23631,,High,6
33,Yes,single,Artist,unknown,no,F,Massachusetts,88,2214073.61,103,70,rent,little,little,6372,42,business,1,1,80,23307,11,Low,1
30,Yes,single,Artist,no,no,M,Michigan,88,77726.33,110,77,rent,quite rich,moderate,6565,39,car,3,8,32,21200,,Low,2
33,Yes,divorced,Executive,no,no,M,Michigan,121,263311.25,135,90,own,little,NA,10023,45,Home loan,2,3,92,32189,11,High,2
42,No,married,Healthcare,unknown,no,M,Michigan,36,383047.85,68,44,own,little,little,17001,31,car,7,0,29,2214,3,Low,5
30,Yes,married,Entertainment,no,no,F,Michigan,52,5315.45,76,56,rent,rich,little,10211,7,Home Appliances,2,3,58,16866,9,Low,5
33,Yes,married,Artist,no,no,M,Michigan,71,582022.44,98,64,free,NA,rich,1595,4,Home Appliances,4,1,40,12652,11,Low,6
39,Yes,married,Doctor,no,no,M,Michigan,53,204227.05,94,65,own,little,moderate,6842,2,Home Appliances,5,0,46,10034,10,Low,5
37,Yes,married,Doctor,no,no,M,Michigan,97,40870.62,107,80,own,little,little,10645,49,car,6,1,21,23903,11,Average,3
